110229103,北京市,县,延庆县,永宁镇,3,405290424,1161629510
110229104,北京市,县,延庆县,旧县镇,3,405509873,1160873300
110229105,北京市,县,延庆县,张山营镇,3,404769275,1158442340
110229106,北京市,县,延庆县,四海镇,3,405315855,1164133240
110229107,北京市,县,延庆县,千家店镇,3,406938184,1163469600
110229108,北京市,县,延庆县,沈家营镇,3,404816255,1160456030
110229109,北京市,县,延庆县,大榆树镇,3,404356275,1160292330
110229110,北京市,县,延庆县,井庄镇,3,404682805,1161035280
110229207,北京市,县,延庆县,大庄科乡,3,404321615,1162356090
110229209,北京市,县,延庆县,刘斌堡乡,3,405677075,1162260370
110229210,北京市,县,延庆县,香营乡,3,405711545,1161455850
110229214,北京市,县,延庆县,珍珠泉乡,3,405603594,1164254560
12,天津市,,,,0,391250317,1172955322
1201,天津市,市辖区,,,1,391250317,1172955322
120101,天津市,市辖区,和平区,,2,391190166,1172008990
120101001,天津市,市辖区,和平区,劝业场街道,3,391238618,1171980537
120101002,天津市,市辖区,和平区,小白楼街道,3,391189915,1172120520
120101003,天津市,市辖区,和平区,体育馆街道,3,391103684,1172003540
120101004,天津市,市辖区,和平区,新兴街道,3,391054905,1171863330
120101005,天津市,市辖区,和平区,南营门街道,3,391159990,1171915990
120101006,天津市,市辖区,和平区,南市街道,3,391316663,1171845177
120102,天津市,市辖区,河东区,,2,391207623,1172565849
120102001,天津市,市辖区,河东区,大王庄街道,3,391266775,1172221640
120102002,天津市,市辖区,河东区,大直沽街道,3,391097194,1172466260
120102003,天津市,市辖区,河东区,中山门街道,3,391024855,1172702980
120102004,天津市,市辖区,河东区,富民路街道,3,390887665,1172561350
120102005,天津市,市辖区,河东区,二号桥街道,3,390974160,1172922320
120102006,天津市,市辖区,河东区,春华街道,3,391400405,1172083140
120102007,天津市,市辖区,河东区,唐家口街道,3,391286964,1172412270
120102008,天津市,市辖区,河东区,向阳楼街道,3,391345965,1172450480
120102009,天津市,市辖区,河东区,常州道街道,3,391468003,1172398090
120102010,天津市,市辖区,河东区,上杭路街道,3,391281494,1172606150
120102011,天津市,市辖区,河东区,东新街道,3,391426795,1172768370
120102012,天津市,市辖区,河东区,鲁山道街道,3,391583600,1172701150
120102013,天津市,市辖区,河东区,天津铁厂街道,3,391386710,1172754860
120103,天津市,市辖区,河西区,,2,390837237,1172357583
120103001,天津市,市辖区,河西区,大营门街道,3,391090755,1172145040
120103002,天津市,市辖区,河西区,下瓦房街道,3,391061235,1172251800
120103003,天津市,市辖区,河西区,桃园街道,3,391019264,1172136590
120103004,天津市,市辖区,河西区,挂甲寺街道,3,390980315,1172217290
120103005,天津市,市辖区,河西区,马场街道,3,390954284,1171887820
